7:00p	Portland Trail Blazers	110	Detroit Pistons	101	Box Score		16,912	2:08	Little Caesars Arena	
7:00p	Milwaukee Bucks	111	Toronto Raptors	130	Box Score		19,800	2:19	Scotiabank Arena	
7:30p	Washington Wizards	121	Atlanta Hawks	130	Box Score		15,925	2:11	State Farm Arena	
7:30p	Indiana Pacers	104	Boston Celtics	155	Box Score		19,156	2:03	TD Garden	
7:30p	Brooklyn Nets	109	Miami Heat	105	Box Score		19,600	2:14	Kaseya Center	
7:30p	Cleveland Cavaliers	95	New York Knicks	89	Box Score		19,812	2:22	Madison Square Garden (IV)	
7:30p	New Orleans Pelicans	110	Oklahoma City Thunder	106	Box Score		15,764	2:32	Paycom Center	
8:00p	Charlotte Hornets	119	Houston Rockets	128	Box Score		16,263	2:08	Toyota Center	
8:00p	Denver Nuggets	89	Minnesota Timberwolves	110	Box Score		18,024	2:10	Target Center	
8:30p	Chicago Bulls	105	Dallas Mavericks	114	Box Score		20,103	2:07	American Airlines Center	
9:00p	Memphis Grizzlies	109	Utah Jazz	133	Box Score		18,206	2:22	Delta Center	
10:00p	Sacramento Kings	101	Golden State Warriors	102	Box Score		18,064	2:14	Chase Center	
10:00p	Los Angeles Clippers	125	Los Angeles Lakers	130	Box Score	OT	18,997	2:46	Crypto.com Arena	
7:00p	Toronto Raptors	99	Philadelphia 76ers	114	Box Score		19,773	2:16	Wells Fargo Center	
8:00p	Detroit Pistons	116	New Orleans Pelicans	125	Box Score		15,884	2:21	Smoothie King Center	
9:00p	Orlando Magic	115	Utah Jazz	113	Box Score		18,206	2:34	Delta Center	
10:00p	San Antonio Spurs	132	Phoenix Suns	121	Box Score		17,071	2:17	Footprint Center	
7:00p	Cleveland Cavaliers	116	Indiana Pacers	121	Box Score		16,744	2:19	Gainbridge Fieldhouse	In-Season Tournament
7:30p	New York Knicks	105	Milwaukee Bucks	110	Box Score		17,717	2:37	Fiserv Forum	In-Season Tournament
8:00p	Brooklyn Nets	109	Chicago Bulls	107	Box Score		20,645	2:03	United Center	In-Season Tournament
8:00p	Washington Wizards	114	Miami Heat	121	Box Score		19,660	2:09	Kaseya Center	In-Season Tournament
8:00p	Golden State Warriors	141	Oklahoma City Thunder	139	Box Score		16,827	2:39	Paycom Center	In-Season Tournament
10:00p	Dallas Mavericks	114	Denver Nuggets	125	Box Score		19,729	2:19	Ball Arena	In-Season Tournament
10:00p	Memphis Grizzlies	113	Portland Trail Blazers	115	Box Score	OT	18,592	2:40	Moda Center	In-Season Tournament
1:00p	Phoenix Suns	100	Philadelphia 76ers	112	Box Score		19,796	2:18	Wells Fargo Center	
7:00p	Charlotte Hornets	125	Indiana Pacers	124	Box Score		15,945	2:32	Gainbridge Fieldhouse	
7:00p	Atlanta Hawks	123	New Orleans Pelicans	105	Box Score		17,237	2:06	Smoothie King Center	
7:00p	Los Angeles Lakers	101	Orlando Magic	120	Box Score		18,846	2:21	Kia Center	
8:00p	Boston Celtics	124	Brooklyn Nets	114	Box Score		17,983	2:10	Barclays Center	
8:00p	Sacramento Kings	89	Houston Rockets	107	Box Score		18,055	2:07	Toyota Center	
8:00p	Utah Jazz	95	Minnesota Timberwolves	123	Box Score		18,024	2:10	Target Center	
9:00p	Chicago Bulls	101	Denver Nuggets	123	Box Score		19,610	2:08	Ball Arena	
3:00p	Phoenix Suns	120	Detroit Pistons	106	Box Score		20,062	2:17	Little Caesars Arena	
3:30p	Toronto Raptors	123	San Antonio Spurs	116	Box Score	OT	18,354	2:36	Frost Bank Center	
6:00p	Golden State Warriors	104	Cleveland Cavaliers	115	Box Score		19,432	2:17	Rocket Mortgage Fieldhouse	
7:30p	Charlotte Hornets	118	Dallas Mavericks	124	Box Score		20,052	2:22	American Airlines Center	
9:00p	Memphis Grizzlies	112	Portland Trail Blazers	100	Box Score		18,187	2:13	Moda Center	
7:00p	Golden State Warriors	120	Detroit Pistons	109	Box Score		20,062	2:09	Little Caesars Arena	
7:00p	San Antonio Spurs	111	Indiana Pacers	152	Box Score		15,129	2:12	Gainbridge Fieldhouse	
7:00p	Dallas Mavericks	117	Orlando Magic	102	Box Score		19,409	2:22	Kia Center	
7:00p	Washington Wizards	128	Philadelphia 76ers	146	Box Score		19,765	2:14	Wells Fargo Center	
7:30p	Milwaukee Bucks	129	Brooklyn Nets	125	Box Score		17,935	2:20	Barclays Center	
7:30p	Los Angeles Lakers	107	Miami Heat	108	Box Score		19,725	2:10	Kaseya Center	
7:30p	Los Angeles Clippers	97	New York Knicks	111	Box Score		19,812	2:09	Madison Square Garden (IV)	
8:00p	Utah Jazz	113	Chicago Bulls	130	Box Score		18,031	2:06	United Center	
8:00p	Sacramento Kings	97	Houston Rockets	122	Box Score		15,130	2:17	Toyota Center	
8:00p	Boston Celtics	109	Minnesota Timberwolves	114	Box Score	OT	18,024	2:40	Target Center	
8:00p	Atlanta Hawks	117	Oklahoma City Thunder	126	Box Score		16,486	2:17	Paycom Center	
9:00p	New Orleans Pelicans	116	Denver Nuggets	134	Box Score		19,544	2:09	Ball Arena	
7:00p	Washington Wizards	132	Charlotte Hornets	116	Box Score		14,267	2:16	Spectrum Center	
7:00p	Utah Jazz	118	Indiana Pacers	134	Box Score		14,509	2:09	Gainbridge Fieldhouse	
7:00p	Boston Celtics	103	Philadelphia 76ers	106	Box Score		19,953	2:11	Wells Fargo Center	
7:30p	Los Angeles Clippers	93	Brooklyn Nets	100	Box Score		17,933	2:03	Barclays Center	
7:30p	San Antonio Spurs	105	New York Knicks	126	Box Score		19,812	2:12	Madison Square Garden (IV)	
8:00p	Phoenix Suns	116	Chicago Bulls	115	Box Score	OT	18,220	2:36	United Center	
8:00p	Los Angeles Lakers	94	Houston Rockets	128	Box Score		18,055	2:11	Toyota Center	
8:00p	Miami Heat	108	Memphis Grizzlies	102	Box Score		16,781	2:28	FedEx Forum	
8:00p	Detroit Pistons	118	Milwaukee Bucks	120	Box Score		17,341	2:20	Fiserv Forum	
8:00p	New Orleans Pelicans	101	Minnesota Timberwolves	122	Box Score		18,024	2:07	Target Center	
8:00p	Cleveland Cavaliers	120	Oklahoma City Thunder	128	Box Score		16,314	2:19	Paycom Center	
8:30p	Toronto Raptors	127	Dallas Mavericks	116	Box Score		20,063	2:19	American Airlines Center	
10:00p	Golden State Warriors	105	Denver Nuggets	108	Box Score		19,737	2:20	Ball Arena	
10:00p	Portland Trail Blazers	118	Sacramento Kings	121	Box Score	OT	17,829	2:49	Golden 1 Center	
7:00p	Milwaukee Bucks	124	Indiana Pacers	126	Box Score		14,648	2:25	Gainbridge Fieldhouse	
9:30p	Atlanta Hawks	120	Orlando Magic	119	Box Score		19,986	2:31	Mexico City Arena	at Mexico City, Mexico
7:00p	Philadelphia 76ers	114	Detroit Pistons	106	Box Score		18,902	2:18	Little Caesars Arena	In-Season Tournament
7:00p	Charlotte Hornets	124	Washington Wizards	117	Box Score		17,602	2:15	Capital One Arena	In-Season Tournament
7:30p	Brooklyn Nets	107	Boston Celtics	121	Box Score		19,156	2:11	TD Garden	In-Season Tournament
8:00p	New Orleans Pelicans	101	Houston Rockets	104	Box Score		16,236	2:28	Toyota Center	In-Season Tournament
8:00p	Utah Jazz	127	Memphis Grizzlies	121	Box Score		16,977	2:21	FedEx Forum	In-Season Tournament
8:00p	Minnesota Timberwolves	117	San Antonio Spurs	110	Box Score		18,354	2:17	Frost Bank Center	In-Season Tournament
8:30p	Los Angeles Clippers	126	Dallas Mavericks	144	Box Score		20,377	2:24	American Airlines Center	In-Season Tournament
10:00p	Los Angeles Lakers	122	Phoenix Suns	119	Box Score		17,071	2:33	Footprint Center	In-Season Tournament
10:00p	Oklahoma City Thunder	98	Sacramento Kings	105	Box Score		18,097	2:22	Golden 1 Center	In-Season Tournament
6:00p	Milwaukee Bucks	97	Orlando Magic	112	Box Score		19,354	2:25	Kia Center	
7:00p	Toronto Raptors	94	Boston Celtics	117	Box Score		19,156	2:04	TD Garden	
7:30p	Miami Heat	117	Atlanta Hawks	109	Box Score		17,722	2:13	State Farm Arena	
8:30p	Cleveland Cavaliers	118	Golden State Warriors	110	Box Score		18,064	2:49	Chase Center	
12:00p	Charlotte Hornets	107	New York Knicks	129	Box Score		19,812	2:09	Madison Square Garden (IV)	
3:00p	Washington Wizards	94	Brooklyn Nets	102	Box Score		17,732	2:17	Barclays Center	
3:30p	Memphis Grizzlies	105	Los Angeles Clippers	101	Box Score		17,220	2:25	Crypto.com Arena	
6:00p	Indiana Pacers	126	Philadelphia 76ers	137	Box Score		19,758	2:06	Wells Fargo Center	
7:00p	Detroit Pistons	108	Chicago Bulls	119	Box Score		19,088	2:12	United Center	
7:00p	Denver Nuggets	104	Houston Rockets	107	Box Score		18,055	2:10	Toyota Center	
7:00p	Dallas Mavericks	136	New Orleans Pelicans	124	Box Score		16,302	2:10	Smoothie King Center	
7:00p	Miami Heat	118	San Antonio Spurs	113	Box Score		18,036	2:07	Frost Bank Center	
8:00p	Oklahoma City Thunder	111	Phoenix Suns	99	Box Score		17,071	2:15	Footprint Center	
8:30p	Minnesota Timberwolves	116	Golden State Warriors	110	Box Score		18,064	2:25	Chase Center	
10:00p	Portland Trail Blazers	110	Los Angeles Lakers	116	Box Score		18,997	2:11	Crypto.com Arena	
7:30p	New York Knicks	98	Boston Celtics	114	Box Score		19,156	2:11	TD Garden	
7:30p	Washington Wizards	107	Toronto Raptors	111	Box Score		19,800	2:14	Scotiabank Arena	
8:00p	Chicago Bulls	109	Milwaukee Bucks	118	Box Score		17,865	2:16	Fiserv Forum	
10:00p	Cleveland Cavaliers	120	Sacramento Kings	132	Box Score		17,829	2:17	Golden 1 Center	
7:00p	Miami Heat	111	Charlotte Hornets	105	Box Score		15,673	2:14	Spectrum Center	In-Season Tournament
7:00p	Atlanta Hawks	126	Detroit Pistons	120	Box Score		16,963	2:13	Little Caesars Arena	In-Season Tournament
7:00p	Indiana Pacers	132	Philadelphia 76ers	126	Box Score		19,774	2:37	Wells Fargo Center	In-Season Tournament
7:30p	Orlando Magic	104	Brooklyn Nets	124	Box Score		17,361	2:07	Barclays Center	In-Season Tournament
7:30p	San Antonio Spurs	87	Oklahoma City Thunder	123	Box Score		18,203	2:17	Paycom Center	In-Season Tournament
8:00p	Dallas Mavericks	110	New Orleans Pelicans	131	Box Score		16,354	2:10	Smoothie King Center	In-Season Tournament
9:00p	Portland Trail Blazers	99	Utah Jazz	115	Box Score		18,206	2:03	Delta Center	In-Season Tournament
10:00p	Los Angeles Clippers	108	Denver Nuggets	111	Box Score		19,661	2:29	Ball Arena	In-Season Tournament
10:00p	Minnesota Timberwolves	104	Golden State Warriors	101	Box Score		18,064	2:24	Chase Center	In-Season Tournament
10:30p	Memphis Grizzlies	107	Los Angeles Lakers	134	Box Score		18,430	2:14	Crypto.com Arena	In-Season Tournament
7:00p	Dallas Mavericks	130	Washington Wizards	117	Box Score		16,632	2:07	Capital One Arena	
7:30p	New York Knicks	116	Atlanta Hawks	114	Box Score		17,060	2:17	State Farm Arena	
7:30p	Boston Celtics	117	Philadelphia 76ers	107	Box Score		19,773	2:10	Wells Fargo Center	
7:30p	Milwaukee Bucks	128	Toronto Raptors	112	Box Score		19,800	2:15	Scotiabank Arena	
8:00p	Orlando Magic	96	Chicago Bulls	94	Box Score		19,092	2:20	United Center	
9:00p	Minnesota Timberwolves	115	Phoenix Suns	133	Box Score		17,071	2:07	Footprint Center	
10:00p	Sacramento Kings	125	Los Angeles Lakers	110	Box Score		18,687	2:13	Crypto.com Arena	
10:00p	Cleveland Cavaliers	109	Portland Trail Blazers	95	Box Score		18,137	2:10	Moda Center	
7:30p	Brooklyn Nets	115	Miami Heat	122	Box Score		19,866	2:17	Kaseya Center	
10:00p	Oklahoma City Thunder	128	Golden State Warriors	109	Box Score		18,064	2:09	Chase Center	
7:00p	Milwaukee Bucks	130	Charlotte Hornets	99	Box Score		19,258	2:09	Spectrum Center	In-Season Tournament
7:00p	New York Knicks	120	Washington Wizards	99	Box Score		16,886	2:18	Capital One Arena	In-Season Tournament
7:30p	Philadelphia 76ers	126	Atlanta Hawks	116	Box Score		17,067	2:19	State Farm Arena	In-Season Tournament
7:30p	Detroit Pistons	100	Cleveland Cavaliers	108	Box Score		19,432	2:05	Rocket Mortgage Fieldhouse	In-Season Tournament
7:30p	Sacramento Kings	129	San Antonio Spurs	120	Box Score		18,354	2:20	Frost Bank Center	In-Season Tournament
7:30p	Boston Celtics	108	Toronto Raptors	105	Box Score		19,800	2:02	Scotiabank Arena	In-Season Tournament
8:00p	Orlando Magic	103	Chicago Bulls	97	Box Score		20,235	2:17	United Center	In-Season Tournament
8:00p	Denver Nuggets	110	New Orleans Pelicans	115	Box Score		15,278	2:10	Smoothie King Center	In-Season Tournament
10:00p	Los Angeles Lakers	107	Portland Trail Blazers	95	Box Score		18,570	2:08	Moda Center	In-Season Tournament
10:00p	Phoenix Suns	131	Utah Jazz	128	Box Score		18,206	2:28	Delta Center	In-Season Tournament
10:30p	Houston Rockets	100	Los Angeles Clippers	106	Box Score		19,370	2:27	Crypto.com Arena	In-Season Tournament
6:00p	New York Knicks	122	Charlotte Hornets	108	Box Score		19,171	2:02	Spectrum Center	
7:00p	Minnesota Timberwolves	121	New Orleans Pelicans	120	Box Score		15,536	2:21	Smoothie King Center	
8:00p	Miami Heat	97	Chicago Bulls	102	Box Score		18,063	2:18	United Center	
8:00p	Dallas Mavericks	125	Milwaukee Bucks	132	Box Score		18,128	2:07	Fiserv Forum	
8:00p	Memphis Grizzlies	120	San Antonio Spurs	108	Box Score		18,354	2:18	Frost Bank Center	
8:30p	Oklahoma City Thunder	130	Golden State Warriors	123	Box Score	OT	18,064	2:27	Chase Center	
3:00p	Philadelphia 76ers	121	Brooklyn Nets	99	Box Score		17,934	2:08	Barclays Center	
4:00p	Detroit Pistons	113	Toronto Raptors	142	Box Score		19,182	2:11	Scotiabank Arena	
5:00p	Orlando Magic	128	Indiana Pacers	116	Box Score		17,276	2:26	Gainbridge Fieldhouse	
6:00p	Denver Nuggets	109	Cleveland Cavaliers	121	Box Score		19,432	2:05	Rocket Mortgage Fieldhouse	
7:30p	Sacramento Kings	129	Dallas Mavericks	113	Box Score		20,211	2:10	American Airlines Center	
8:00p	Boston Celtics	102	Memphis Grizzlies	100	Box Score		17,798	2:08	FedEx Forum	
8:00p	Phoenix Suns	140	Utah Jazz	137	Box Score	2OT	18,206	2:51	Delta Center	
9:00p	Oklahoma City Thunder	134	Portland Trail Blazers	91	Box Score		18,235	1:59	Moda Center	
9:30p	Houston Rockets	104	Los Angeles Lakers	105	Box Score		18,997	2:21	Crypto.com Arena	
7:00p	Boston Celtics	118	Charlotte Hornets	121	Box Score	OT	19,134	2:19	Spectrum Center	
7:00p	Denver Nuggets	107	Detroit Pistons	103	Box Score		19,403	2:15	Little Caesars Arena	
7:00p	Milwaukee Bucks	142	Washington Wizards	129	Box Score		17,746	2:05	Capital One Arena	
8:00p	Miami Heat	118	Chicago Bulls	100	Box Score		19,258	2:09	United Center	
8:00p	New York Knicks	100	Minnesota Timberwolves	117	Box Score		18,024	2:19	Target Center	
8:00p	Sacramento Kings	93	New Orleans Pelicans	129	Box Score		16,004	2:10	Smoothie King Center	
8:00p	Los Angeles Clippers	124	San Antonio Spurs	99	Box Score		18,354	2:05	Frost Bank Center	
10:00p	Houston Rockets	116	Golden State Warriors	121	Box Score		18,064	2:09	Chase Center	
7:00p	Toronto Raptors	107	Orlando Magic	126	Box Score		18,846	2:10	Kia Center	In-Season Tournament
7:30p	Indiana Pacers	157	Atlanta Hawks	152	Box Score		17,162	2:18	State Farm Arena	In-Season Tournament
7:30p	Cleveland Cavaliers	122	Philadelphia 76ers	119	Box Score	OT	20,565	2:51	Wells Fargo Center	In-Season Tournament
9:00p	Portland Trail Blazers	107	Phoenix Suns	120	Box Score		17,071	2:16	Footprint Center	In-Season Tournament
10:00p	Utah Jazz	99	Los Angeles Lakers	131	Box Score		18,997	2:09	Crypto.com Arena	In-Season Tournament
7:00p	Washington Wizards	114	Charlotte Hornets	117	Box Score		16,432	2:12	Spectrum Center	
7:00p	Denver Nuggets	119	Orlando Magic	124	Box Score		18,237	2:22	Kia Center	
7:30p	Brooklyn Nets	145	Atlanta Hawks	147	Box Score	OT	17,340	2:37	State Farm Arena	
7:30p	Milwaukee Bucks	116	Boston Celtics	119	Box Score		19,156	2:13	TD Garden	
7:30p	Miami Heat	129	Cleveland Cavaliers	96	Box Score		19,432	2:10	Rocket Mortgage Fieldhouse	
7:30p	Toronto Raptors	132	Indiana Pacers	131	Box Score		17,091	2:19	Gainbridge Fieldhouse	
8:00p	Memphis Grizzlies	91	Houston Rockets	111	Box Score		18,055	2:17	Toyota Center	
8:00p	Philadelphia 76ers	99	Minnesota Timberwolves	112	Box Score		18,024	2:09	Target Center	
8:00p	Sacramento Kings	112	New Orleans Pelicans	117	Box Score		16,012	2:26	Smoothie King Center	
8:00p	Chicago Bulls	102	Oklahoma City Thunder	116	Box Score		18,203	2:14	Paycom Center	
8:00p	Los Angeles Clippers	109	San Antonio Spurs	102	Box Score		18,354	2:16	Frost Bank Center	
10:00p	Golden State Warriors	115	Phoenix Suns	123	Box Score		17,071	2:45	Footprint Center	
10:00p	Utah Jazz	105	Portland Trail Blazers	121	Box Score		17,819	2:07	Moda Center	
10:30p	Dallas Mavericks	104	Los Angeles Lakers	101	Box Score		18,997	2:12	Crypto.com Arena	
2:30p	Boston Celtics	96	Orlando Magic	113	Box Score		18,846	2:17	Kia Center	In-Season Tournament
5:00p	Phoenix Suns	110	Memphis Grizzlies	89	Box Score		17,794	2:06	FedEx Forum	In-Season Tournament
7:30p	Miami Heat	98	New York Knicks	100	Box Score		19,812	2:18	Madison Square Garden (IV)	In-Season Tournament
7:30p	Chicago Bulls	108	Toronto Raptors	121	Box Score		19,800	2:12	Scotiabank Arena	In-Season Tournament
8:00p	Denver Nuggets	86	Houston Rockets	105	Box Score		18,055	2:07	Toyota Center	In-Season Tournament
8:00p	Detroit Pistons	113	Indiana Pacers	136	Box Score		17,274	2:14	Gainbridge Fieldhouse	In-Season Tournament
8:00p	Washington Wizards	128	Milwaukee Bucks	131	Box Score		17,880	2:20	Fiserv Forum	In-Season Tournament
8:00p	Sacramento Kings	124	Minnesota Timberwolves	111	Box Score		18,024	2:11	Target Center	In-Season Tournament
10:00p	San Antonio Spurs	112	Golden State Warriors	118	Box Score		18,064	2:35	Chase Center	In-Season Tournament
10:30p	New Orleans Pelicans	116	Los Angeles Clippers	106	Box Score		19,370	2:20	Crypto.com Arena	In-Season Tournament
5:00p	Philadelphia 76ers	127	Oklahoma City Thunder	123	Box Score		17,125	2:33	Paycom Center	
6:00p	Miami Heat	97	Brooklyn Nets	112	Box Score		17,817	2:10	Barclays Center	
7:00p	Atlanta Hawks	136	Washington Wizards	108	Box Score		16,276	2:02	Capital One Arena	
7:30p	Los Angeles Lakers	121	Cleveland Cavaliers	115	Box Score		19,432	2:12	Rocket Mortgage Fieldhouse	
9:30p	New Orleans Pelicans	100	Utah Jazz	105	Box Score		18,206	2:10	Delta Center	
10:30p	Dallas Mavericks	88	Los Angeles Clippers	107	Box Score		19,370	2:09	Crypto.com Arena	
3:30p	Portland Trail Blazers	102	Milwaukee Bucks	108	Box Score		17,602	2:29	Fiserv Forum	
6:00p	Atlanta Hawks	103	Boston Celtics	113	Box Score		19,156	2:08	TD Garden	
6:00p	Minnesota Timberwolves	119	Memphis Grizzlies	97	Box Score		15,764	2:15	FedEx Forum	
6:00p	Phoenix Suns	116	New York Knicks	113	Box Score		19,812	2:25	Madison Square Garden (IV)	
6:00p	Charlotte Hornets	117	Orlando Magic	130	Box Score		18,846	2:16	Kia Center	
7:30p	Chicago Bulls	109	Brooklyn Nets	118	Box Score		16,687	2:03	Barclays Center	
7:30p	Toronto Raptors	102	Cleveland Cavaliers	105	Box Score		19,432	2:16	Rocket Mortgage Fieldhouse	
8:00p	San Antonio Spurs	120	Denver Nuggets	132	Box Score		19,665	2:19	Ball Arena	
7:00p	Washington Wizards	126	Detroit Pistons	107	Box Score		14,346	2:18	Little Caesars Arena	
7:00p	Portland Trail Blazers	114	Indiana Pacers	110	Box Score		14,508	2:29	Gainbridge Fieldhouse	
7:00p	Los Angeles Lakers	94	Philadelphia 76ers	138	Box Score		19,907	2:11	Wells Fargo Center	
9:00p	New Orleans Pelicans	112	Utah Jazz	114	Box Score		18,206	2:17	Delta Center	
10:30p	Denver Nuggets	113	Los Angeles Clippers	104	Box Score		17,071	2:26	Crypto.com Arena	
7:30p	Chicago Bulls	97	Boston Celtics	124	Box Score		19,156	2:01	TD Garden	In-Season Tournament
7:30p	Toronto Raptors	103	Brooklyn Nets	115	Box Score		15,844	2:11	Barclays Center	In-Season Tournament
7:30p	Atlanta Hawks	105	Cleveland Cavaliers	128	Box Score		19,432	2:10	Rocket Mortgage Fieldhouse	In-Season Tournament
7:30p	Milwaukee Bucks	131	Miami Heat	124	Box Score		19,691	2:31	Kaseya Center	In-Season Tournament
7:30p	Charlotte Hornets	91	New York Knicks	115	Box Score		19,111	2:03	Madison Square Garden (IV)	In-Season Tournament
8:00p	Oklahoma City Thunder	103	Minnesota Timberwolves	106	Box Score		18,024	2:20	Target Center	In-Season Tournament
8:30p	Houston Rockets	115	Dallas Mavericks	121	Box Score		20,103	2:35	American Airlines Center	In-Season Tournament
10:00p	Golden State Warriors	123	Sacramento Kings	124	Box Score		18,039	2:44	Golden 1 Center	In-Season Tournament
7:00p	Los Angeles Lakers	133	Detroit Pistons	107	Box Score		20,062	2:13	Little Caesars Arena	
7:00p	Washington Wizards	120	Orlando Magic	139	Box Score		17,109	2:13	Kia Center	
7:30p	Phoenix Suns	105	Toronto Raptors	112	Box Score		19,800	2:12	Scotiabank Arena	
8:00p	Utah Jazz	91	Memphis Grizzlies	105	Box Score		15,327	2:06	FedEx Forum	
8:00p	Philadelphia 76ers	114	New Orleans Pelicans	124	Box Score		16,009	2:23	Smoothie King Center	
9:00p	Houston Rockets	124	Denver Nuggets	134	Box Score		19,590	2:07	Ball Arena	
10:00p	Los Angeles Clippers	131	Sacramento Kings	117	Box Score		17,829	2:17	Golden 1 Center	
7:00p	Portland Trail Blazers	103	Cleveland Cavaliers	95	Box Score		19,432	2:04	Rocket Mortgage Fieldhouse	
7:30p	Charlotte Hornets	129	Brooklyn Nets	128	Box Score		16,072	2:01	Barclays Center	
7:30p	Indiana Pacers	132	Miami Heat	142	Box Score		19,604	2:33	Kaseya Center	
7:30p	Detroit Pistons	112	New York Knicks	118	Box Score		19,812	2:18	Madison Square Garden (IV)	
8:00p	Milwaukee Bucks	113	Chicago Bulls	120	Box Score	OT	19,838	2:36	United Center	
8:00p	Utah Jazz	90	Minnesota Timberwolves	101	Box Score		18,024	2:03	Target Center	
8:00p	Los Angeles Lakers	110	Oklahoma City Thunder	133	Box Score		17,401	2:07	Paycom Center	
8:00p	Atlanta Hawks	137	San Antonio Spurs	135	Box Score		17,646	2:17	Frost Bank Center	
10:00p	Los Angeles Clippers	114	Golden State Warriors	120	Box Score		18,064	2:23	Chase Center	
